id,name,god_0,god_1,god_2,city,addr,religion,reg_type,tel,principal,others,longitude,latitude
1768857,萬善祠(三重里),有應公,,,新竹縣,新竹縣竹東鎮三重里三重路5巷16號,道教,正式登記,03-5824349,林維生,,121.058250427246,24.7657375335693
1768862,尊聖宮,玉皇大帝,,,桃園市,桃園市龜山區樂善里2鄰嶺頭6之1號,道教,補辦登記,03-3284350,吳進桂,,121.381301879883,25.0518894195557
1768968,開台金山寺(三級古績),普庵祖師,,,新竹市,新竹市東區科園里26鄰金山寺路201號,佛教,補辦登記,03-5780566,饒圳榮,,121.015129089355,24.7773418426514
1768969,新竹市東區白沙屯福德宮,福德正神,,,新竹市,新竹市東區中華路一段78巷47弄14號旁,道教,補辦登記,03-5321465,戴淇松,,120.992301940918,24.8177604675293
1769043,磺潭里公館崙福德宮,福德正神,,,新北市,新北市萬里區磺潭里公館崙25號左前方100公尺,道教,補辦登記,02-24986476,謝金藏,,121.63330078125,25.2127208709717
1769092,台北石靈宮,石靈大帝,,,新北市,新北市坪林區漁光里13鄰中心崙16之1號,道教,補辦登記,02-26657053,林信章,,121.777099609375,24.9413108825684
1769098,紫雲巖慈德宮,普庵祖師,,,新北市,新北市泰山區泰林路三段303號,道教,補辦登記,02-22962794,郭國傳,,121.409400939941,25.0666599273682
1769099,福安宮,福德正神,,,基隆市,基隆市暖暖區尚仁街75號,道教,補辦登記,02-24313272,陳有文(暫代),,121.733200073242,25.1109600067139
1769107,福壽宮,福德正神,,,新北市,新北市瑞芳區深澳里深澳路67之1號前,道教,補辦登記,09-32074014,蕭天賜,,121.818099975586,25.130069732666
1769110,德厚宮,福德正神,,,新竹縣,新竹縣湖口鄉愛勢村中山路二段195號,道教,正式登記,-0919346921,范成吉 聯絡人:劉廷珍,,121.045341491699,24.9048805236816
1769115,慈鳳宮,瑤池金母,,,新北市,新北市樹林區保安街二段337巷15號,道教,正式登記,02-26883513,李福財,,121.410003662109,25.0076103210449
1769116,光明寺,普庵祖師,,,新北市,新北市樹林區坡內里光明街62號,佛教,補辦登記,02-26823980,郭敏芳,,121.412498474121,24.9914207458496
1769117,新莊安國宮,劉府王爺,,,新北市,新北市新莊區頭前里5鄰頭前路2巷5號,道教,補辦登記,02-29936656,葉坤城,,121.468399047852,25.0530395507813
1769123,財團法人理教總公所台灣清心堂公所,聖宗古佛,,,臺北市,臺北市萬華區新起里中華路1段174號,理教,正式登記,02-23319174,陳俊宏,,121.507141113281,25.0403575897217
1769128,慈福宮,福德正神,,,新北市,新北市新莊區忠孝里仁愛街16號之5,道教,補辦登記,02-29961966,林長川,,121.444297790527,25.0354804992676
1769133,財團法人台北市南福宮,天上聖母,,,臺北市,臺北市中正區南福里和平西路1段55巷1號,道教,正式登記,02-23920979,王建男,,121.51830291748,25.0268898010254
1769145,老崩山天賜宮,周倉聖爺,,,新北市,新北市石門區山溪里老崩山30號之1,道教,補辦登記,02-26383912,蔡文賢,,121.557601928711,25.2771091461182
1769146,海山天后宮,天上聖母,,,新北市,新北市板橋區海山里長安街138巷1弄臨83之5號,道教,補辦登記,02-29573045,洪正明,,121.474800109863,25.0111999511719
1769147,廣玄宮,玄天上帝,,,新北市,新北市板橋區東安里漢生東路193巷97號,道教,正式登記,02-29559593,吳麗花,,121.473197937012,25.0121593475342
1769249,上山福德祠,福德正神,,,新竹縣,新竹縣芎林鄉上山村6鄰文山路869巷5之1號,道教,補辦登記,03-5922260,彭達棟,,121.072639465332,24.7846584320068
1769251,龜山九天宮,九天玄女,,,桃園市,桃園市龜山區振興路1089巷27號,道教,補辦登記,03-3590199,陳進隆,,121.370338439941,25.0287475585938
1769254,慈音寺,普庵祖師,,,新北市,新北市瑞芳區大寮路63巷11號,佛教,補辦登記,02-24972027,吳強台,,121.778900146484,25.0928401947021
1769255,萬福宮,福德正神,,,新北市,新北市瑞芳區吉慶里中央路48號,道教,補辦登記,02-24579654,李福卿,,121.761901855469,25.1029396057129
1769256,安德宮,福德正神,,,新北市,新北市瑞芳區東和里中山路266號旁,道教,補辦登記,02-24978490,林光明,,121.799621582031,25.1076488494873
1769272,財團法人台北市永靜廟,孚佑帝君,,,臺北市,臺北市中山區集英里錦西街9號,道教,正式登記,02-25416038,陳世民,,121.521438598633,25.0604286193848
1769276,財團法人桃園市仁德宮,三官大帝,,,桃園市,桃園市龜山區中和南路70號,道教,正式登記,03-3294023,王有任,,121.338798522949,24.9949607849121
1769279,財團法人奉天宮,天上聖母,,,新竹市,新竹市柴橋里3鄰明湖路482巷101號,道教,正式登記,03-5201781,江義德,,120.961898803711,24.7718982696533
1769281,財團法人台北市天師宮,正一天師,,,臺北市,臺北市大同區國慶里延平北路3段99號,道教,正式登記,02-25956499,郭添福,,121.511009216309,25.0677680969238
1769282,湖口中興德厚宮,福德正神,,,新竹縣,新竹縣湖口鄉中興村永順街28之1號,道教,正式登記,03-5985203,黃乾海,,121.034576416016,24.8691520690918
1769284,福靈宮,福德正神,,,桃園市,桃園市楊梅區員本里12鄰新富5街22號,道教,正式登記,03-4723901,王文松,,121.092918395996,24.9356174468994
1769285,山佳法照宮,法主聖君,,,新北市,新北市樹林區新興街11巷10號,道教,補辦登記,02-26807663,陳文玉,,121.401702880859,24.9736194610596
1769290,樹林慈恩宮,地藏王菩薩,,,新北市,新北市樹林區彭興里太平路227號,道教,補辦登記,02-86845616,王永結,,121.418502807617,24.9767894744873
1769291,樹林區樹德宮,福德正神,,,新北市,新北市樹林區樹東里博愛街33號,道教,補辦登記,02-26823456,王吉二,,121.42749786377,24.99241065979
1769292,聖榮宮,榮府王爺,,,新北市,新北市鶯歌區尖山里尖山路258巷42號,道教,正式登記,02-26792366,卓木川,,121.341598510742,24.9468402862549
1769296,雲陽寺,釋迦牟尼佛,,,新北市,新北市新店區員潭里銀河路23號,佛教,補辦登記,02-22173773,郭永進,,121.573303222656,24.9573707580566
1769307,財團法人新北市福慧寺,釋迦牟尼佛,,,新北市,新北市樹林區三興里三興路77號,佛教,正式登記,02-26892744,陳頂果,,121.396202087402,25.0147094726563
1769308,財團法人台北市法華寺,普庵祖師,,,臺北市,臺北市萬華區仁德里西寧南路194號,佛教,正式登記,02-23120437,黃書瑋,,121.505966186523,25.0387859344482
1769345,北台寶凰宮,地母至尊,,,新北市,新北市泰山區同榮里黎頭窠7之3號,道教,補辦登記,02-22970951,許錫倫,,121.423698425293,25.0581493377686
1769347,指修宮,釋迦牟尼佛,,,基隆市,基隆市暖暖區過港路234號,佛教,正式登記,02-24572358,周雪,,121.73509979248,25.1091499328613
1769396,青草湖王爺宮,黃府王爺,,,新竹市,新竹市東區柴橋里4鄰明湖路488號,道教,補辦登記,03-5203330,林明焜,,120.967163085938,24.7775268554688
1769399,善導庵,釋迦牟尼佛,,,新北市,新北市新莊區頭前里化成路554巷53號,佛教,正式登記,02-85223630,林美雪,,121.467597961426,25.0552425384521
1769400,佛光山擇善寺,普庵祖師,,,新北市,新北市新莊區全安里新莊路543巷11號,佛教,正式登記,02-22070859,張燕鳳,,121.447944641113,25.0322284698486
1769436,無極金源靈山聖寶殿,玉皇大帝,,,新北市,新北市三峽區樟坑湖路48號,道教,補辦登記,02-26682552,林嫄宜,,121.443313598633,24.9295558929443
1769437,三峽一元宮,關聖帝君,,,新北市,新北市三峽區溪北里介壽路三段172巷32之3號,道教,補辦登記,02-86716199,游志益,,121.406867980957,24.9441184997559
1769439,五王宮,五府千歲,,,基隆市,基隆市中山區中山一路9號,道教,補辦登記,02-24252061,吳錫鏗,,121.736679077148,25.1301193237305
1769440,獨山宮,三山國王,,,基隆市,基隆市中山區文明路95號,道教,補辦登記,02-24281290,何梓鴻,,121.72859954834,25.1572704315186
1769445,木柵集應廟,保儀尊王,,,臺北市,臺北市文山區保儀路76號,道教,正式登記,02-29396572,張進福,,121.568496704102,24.9873695373535
1769446,台北市大慈佛社,釋迦牟尼佛,,,臺北市,臺北市文山區試院路4巷22號,佛教,正式登記,02-22366040,楊芷芸,,121.549102783203,24.9905109405518
1769447,北海聖安宮,孚佑帝君,,,新北市,新北市石門區尖鹿里尖子鹿臨76之1號,道教,補辦登記,02-26381437,練瑞草,,121.57080078125,25.2971496582031
1769487,文昌祠,文昌帝君,,,新北市,新北市新莊區文德里碧江街20號,道教,正式登記,02-29987556,黃林玲玲,,121.455101013184,25.0345592498779
1769502,妙濟寺,普庵祖師,,,新北市,新北市石門區乾華里內阿里磅1號,佛教,補辦登記,02-26383591,曾清松,,121.592300415039,25.2540798187256
1769503,臺北鎮北宮,五府千歲,,,新北市,新北市板橋區崑崙里存德街58號,道教,補辦登記,02-26814045,邱奕旺,,121.43090057373,24.9913997650146
1769517,聯庄廣惠宮,三山國王,,,新竹縣,新竹縣竹東鎮上坪里6鄰48號,道教,補辦登記,03-5963003,巫春維,,121.120826721191,24.6625690460205
1769522,振天宮,天上聖母,,,桃園市,桃園市龜山區舊路里振興路1278巷29號,道教,補辦登記,03-3297108,鄭創發,,121.377799987793,25.0291595458984
1769527,東大福德宮,福德正神,,,新竹市,新竹市北區東大路2段217巷56弄3號,道教,正式登記,03-5316835,鄭榮一,,120.964775085449,24.8160076141357
1769528,屯山古聖廟行忠堂,關聖帝君,,,新北市,新北市淡水區忠山里椿子林18號,道教,補辦登記,02-26212649,李宇宙,,121.480400085449,25.2010803222656
1769538,鎮凡宮,普庵祖師,,,新北市,新北市新店區雙坑里翠峰路55巷34之1號,道教,補辦登記,02-22178591,顏福禧,,121.585777282715,24.9446277618408
1769539,合興宮,福德正神,,,新北市,新北市新莊區龍鳳里中正路893巷136號之1,道教,補辦登記,02-29015520,陳義政,,121.41259765625,25.0218696594238
1769557,光明禪寺,釋迦牟尼佛,,,新北市,新北市石碇區光明里碇南路2段鹿窟巷17號,佛教,補辦登記,02-26631298,柯來春,,121.665901184082,25.0322608947754
1769586,蘆洲保和宮,保生大帝,,,新北市,新北市蘆洲區保和里成功路182號,道教,補辦登記,02-22812536,李讚生,,121.471397399902,25.084020614624
1769648,蘆洲慈惠堂,瑤池金母,,,新北市,新北市蘆洲區正義里中原路18號,道教,補辦登記,02-22811231,林根陣,,121.460403442383,25.0833492279053
1769660,桃園龍德宮,天上聖母,,,桃園市,桃園市蘆竹區富國路一段8號,道教,正式登記,03-3136488,丁素珠,,121.277503967285,25.0267887115479
1769720,慈惠聖道院,瑤池金母,,,桃園市,桃園市龍潭區東龍街166號,道教,正式登記,03-4990466,陳炎生,,121.249397277832,24.8841590881348
1769721,永福宮,三官大帝,,,桃園市,桃園市龍潭區三坑里三坑老街66號,道教,正式登記,03-4712420,劉修甲,,121.248474121094,24.8444061279297
1769738,福德祀,福德正神,,,桃園市,桃園市蘆竹區錦中里13鄰南崁路222號,道教,補辦登記,03-3524071,黃國煌,,121.293685913086,25.0486259460449
1769739,源福宮,福德正神,,,桃園市,桃園市蘆竹區坑口里20鄰源福街55號,道教,正式登記,03-3543478,徐垂勇,,121.259704589844,25.099630355835
1769762,靈鷲山無生道場,釋迦牟尼佛,,,新北市,新北市貢寮區福連里香蘭街7之1號,佛教,正式登記,02-24991100,釋星道,,121.972900390625,25.017650604248
1769771,坪頂大湖福德宮,福德正神,,,桃園市,桃園市龜山區福德街2號,道教,補辦登記,03-3281403,李鴻模,,121.357109069824,25.0502471923828
1769780,佛慈禪寺,釋迦牟尼佛,,,新北市,新北市瑞芳區新峰里員山子路39號,佛教,補辦登記,02-24976080,蕭錦,,121.821296691895,25.0961799621582
1769782,水尾福德宮,福德正神,,,新北市,新北市深坑區北深路三段280號旁,道教,補辦登記,02-26621774,林銘智,,121.597686767578,25.0051956176758
1769783,五顯慈恩堂,五顯大帝,,,新北市,新北市樹林區光興里光興街402號,道教,補辦登記,02-26881350,簡麗卿,,121.400299072266,25.007640838623
1769837,永寧福德宮,福德正神,,,新北市,新北市土城區永寧里永平街1號,道教,補辦登記,02-22688516,江金崙,,121.42749786377,24.9634609222412
1769838,福興宮,福德正神,,,臺北市,臺北市大安區光信里延吉街263號,道教,正式登記,02-27037651,蕭金水,,121.556968688965,25.0340137481689
1769904,竹北市廣聖宮,天上聖母,,,新竹縣,新竹縣竹北市十興里勝利2路85號,道教,正式登記,03-5501996,徐銥詅,,121.026924133301,24.8248062133789
1769906,慶山慈惠堂,瑤池金母,,,新北市,新北市雙溪區外柑里三叉坑13號,道教,補辦登記,02-24934055,吳進賢,,121.834182739258,24.9985427856445
1770007,五股聖天宮,天上聖母,,,新北市,新北市五股區五股里民義路1段51號,道教,補辦登記,02-22932438,李世仁,,121.435997009277,25.0847206115723
1770008,玄聖殿,瑤池金母,,,新北市,新北市三重區尚德里仁愛街112巷10號,道教,補辦登記,02-29725421,吳建勳,,121.494697570801,25.0741500854492
1770108,大化佛堂,普庵祖師,,,新北市,新北市新店區華潭街21號,佛教,補辦登記,02-29141542,王贊煜,,121.528656005859,24.9524269104004
1770109,紫竹禪寺,準提菩薩,,,新北市,新北市新店區五峰路67巷16號,佛教,正式登記,02-29126889,郝寶華,,121.547172546387,24.9679870605469
1770110,寶寧宮,三代祖師,,,新北市,新北市樹林區光榮街4巷15號,道教,補辦登記,02-26886463,李文柱,,121.412300109863,25.0044193267822
1770111,鶯歌高明寺,釋迦牟尼佛,,,新北市,新北市鶯歌區建德里中正一路437號,佛教,補辦登記,02-86781333,凃傑生,,121.362396240234,24.9574794769287
1770117,財團法人台北湄聖宮,天上聖母,,,臺北市,臺北市萬華區榮德里武成街124號,道教,正式登記,02-23077996,施振欽,,121.493850708008,25.0204811096191
1770128,護安宮,楊府聖王,,,新北市,新北市石碇區永安里北宜路六段小金瓜寮巷2-1號,道教,補辦登記,02-26651947,楊武雄,,121.657302856445,24.9375305175781
1770135,南聖宮,南嶽聖侯,,,新北市,新北市三重區國隆里大仁街27號,道教,補辦登記,02-29711483,朱清發,,121.492401123047,25.0649700164795
1770136,南天府五府千歲,五府千歲,,,新北市,新北市三重區光正里環河南路220之4號,道教,補辦登記,02-29764559,李金福,,121.493797302246,25.0530204772949
1770144,萬人同廟,東嶽大帝,,,新北市,新北市土城區永寧里永安街81號,道教,補辦登記,02-22673448,吳金山,,121.431701660156,24.9631996154785
1770181,西盛庄福德宮,福德正神,,,新北市,新北市新莊區民安西路410巷6號,道教,補辦登記,02-22022707,吳原豪,,121.42847442627,25.009614944458
1770197,三元宮,三官大帝,,,新竹縣,新竹縣橫山鄉沙坑村中豐路三段243號,道教,正式登記,03-5811410,溫正道,,121.166961669922,24.7458171844482
1770216,新莊頭前庄福德宮,福德正神,,,新北市,新北市新莊區福基里化成路750號,道教,補辦登記,02-85218390,陳慶隆,,121.465599060059,25.0578193664551
1770235,石門桃源殿,中央混元真母靈源天尊,,,新北市,新北市石門區乾華里內阿里磅55號,道教,補辦登記,02-26381160,鄭金城,,121.579696655273,25.2473907470703
1770246,保星慈明宮,林府千歲,,,新竹縣,新竹縣竹北市西濱路1段193巷66號,道教,正式登記,03-5564889,蔡秀梅,,120.944000244141,24.8553161621094
1770334,福正宮,福德正神,,,新北市,新北市貢寮區真理里美灩山街35號,道教,補辦登記,02-24903608,蔡和順,,121.925003051758,25.0564193725586
1770335,忠聖宮,關聖帝君,,,新北市,新北市貢寮區福連里香蘭街31之1號,道教,補辦登記,02-24991976,郭正成,,121.984596252441,25.0208606719971
1770337,福龍宮,三山國王,,,新竹縣,新竹縣竹東鎮柯湖路三段291號,道教,正式登記,03-5826753,呂建宏,,121.037231445313,24.7592926025391
1770338,修善堂,普庵祖師,,,新竹縣,新竹縣竹東鎮員崠里東峰路446巷29號,佛教,補辦登記,03-5955086,張阿進,,121.096618652344,24.7213268280029
1770347,下寮福安宮,福德正神,,,新北市,新北市汐止區智慧里大同路2段169巷40號之1,道教,補辦登記,02-26437744,周石田,,121.650299072266,25.0652503967285
1770436,三元宮,三官大帝,,,新竹縣,新竹縣竹東鎮員崠里東峰路403巷9之1號,道教,正式登記,03-5968843,林勳義,,121.097839355469,24.7098503112793
1770446,北星福德宮,福德正神,,,新竹市,新竹市北區城北街137巷15號,道教,正式登記,03-5426787,彭金全,,120.960861206055,24.8121643066406
1770530,頂溪埔福德宮,福德正神,,,新竹市,新竹市東區前溪里經國路一段210之1號,道教,補辦登記,03-5354298,呂寬義,,120.987243652344,24.8155689239502
1770531,福嚴精舍,釋迦牟尼佛,,,新竹市,新竹市東區明湖路365巷3號,佛教,正式登記,03-5201240,楊宏毅,,120.970703125,24.7830505371094
1770533,新莊英靈祠,有應公,,,新北市,新北市新莊區中正路97號,道教,補辦登記,02-22763693,周茂男,,121.46070098877,25.038890838623
1770550,板橋港尾福德宮,福德正神,,,新北市,新北市板橋區港尾里中正路254之1號,道教,正式登記,02-22729117,黃茂松,,121.455596923828,25.0193996429443
1770551,板橋區港仔嘴福德宮,福德正神,,,新北市,新北市板橋區縣民大道三段247巷80號,道教,補辦登記,02-22519778,郭小萍,,121.48210144043,25.0268802642822
1770552,真武廟,玄天上帝,,,新北市,新北市板橋區光復里光復街192巷11號,道教,補辦登記,02-29628769,吳秀陽,,121.486099243164,25.0200691223145
1770572,湄洲臺北北后宮,天上聖母,,,新北市,新北市新店區安業街215巷12號,道教,補辦登記,02-22114689,涂仁樑,,121.523399353027,24.9724407196045
1770578,財團法人樹林千霞山海明寺,普庵祖師,,,新北市,新北市樹林區海明街22號,佛教,正式登記,02-26812839,許却,,121.410301208496,24.9923992156982
1770632,四腳亭福興宮,福德正神,,,新北市,新北市瑞芳區吉慶里月眉路10之1號,道教,補辦登記,02-24570801,黃俊強,,121.76000213623,25.1046009063721
1770634,新北市樹林勝安宮,瑤池金母,,,新北市,新北市樹林區大安路386巷11號,道教,補辦登記,02-26814164,翁英銘,,121.414398193359,24.9901008605957
1770635,樹林賢聖宮,普庵祖師,,,新北市,新北市樹林區備內街176之3號,道教,補辦登記,02-26811528,簡明華,,121.400703430176,24.9913692474365
1770668,文山清水巖,清水祖師,,,新北市,新北市新店區新烏路二段451號,道教,補辦登記,02-26667506,王瑞妙,,121.550300598145,24.911190032959
1770669,靈山媽祖廟,天上聖母,,,新北市,新北市新店區員潭里銀河路86之1號,道教,補辦登記,02-22177999,陳信均,,121.580703735352,24.9596099853516
1770670,新莊鳳山宮,武德英侯秀江公,,,新北市,新北市新莊區化成里化成路116號,道教,補辦登記,02-29918296,陳金隆,,121.465599060059,25.0445194244385
1770671,新北市鶯歌區宏德宮,孫臏祖師,,,新北市,新北市鶯歌區北鶯里中正一路301巷1號,道教,正式登記,02-26794029,黃銣銡,,121.355903625488,24.9571704864502
1770679,財團法人台北市艋舺龍山寺,普庵祖師,,,臺北市,臺北市萬華區富民里廣州街211號,佛教,正式登記,02-23025162,黃書瑋,,121.499900817871,25.0367794036865
1770722,財團法人桃園市南天壇玉京聖殿,九天玄女,,,桃園市,桃園市蘆竹區富竹村富宏街290巷58弄65號,道教,正式登記,091-0155029,,,121.262397766113,25.0373497009277
1770787,峰德宮,福德正神,,,新竹市,新竹市東區高峰里15鄰高峰路386巷60弄2之1號,道教,補辦登記,03-5236852,謝漢漾,,120.979797363281,24.7791194915771
1770789,新莊慈惠堂,瑤池金母,,,新北市,新北市新莊區興漢里碧江街82號,道教,補辦登記,02-29926636,詹博顯,,121.451202392578,25.0329608917236
1770790,西安嚴顯應祖師廟,顯應祖師,,,新北市,新北市新莊區瓊林南路305巷18號,道教,補辦登記,02-29066581,石聯旺,,121.435096740723,25.0053005218506
1770794,慈航紀念堂,慈航菩薩,,,新北市,新北市汐止區秀山里秀峰路247號,佛教,補辦登記,02-26412605,吳淑貞,,121.663902282715,25.0596008300781
1770795,二二八公園福德宮,福德正神,,,臺北市,臺北市中正區黎明里懷寧街109號旁,道教,補辦登記,02-23715624,黃阿北,,121.514099121094,25.0409507751465
1770820,普陀寺,阿彌陀佛,觀世音菩薩,大勢至菩薩,桃園市,桃園市楊梅區高山里梅高路120巷3弄92號,佛教,補辦登記,03-4750959,許玉清,,121.148582458496,24.9245357513428
1770821,道山宮,福德正神,,,新北市,新北市樹林區吉祥街16號,道教,補辦登記,093-6232918,陳美錡,,121.396102905273,24.973669052124
1770850,妙慧精舍,釋迦牟尼佛,,,新北市,新北市新店區北宜路2段615巷20號,佛教,正式登記,02-29118960,胡美昊,,121.570899963379,24.9574604034424
1770851,新莊順恩宮,五夫人媽,,,新北市,新北市新莊區幸福里中華路二段138之1號,道教,補辦登記,02-29944539,林平男,,121.453193664551,25.0495281219482
1770857,財團法人艋舺清水巖祖師廟,清水祖師,,,臺北市,臺北市萬華區新起里康定路81號,佛教,正式登記,02-23711517,周昇平,,121.502639770508,25.0402812957764
1770912,永和宮,三官大帝,,,桃園市,桃園市龍潭區大平里8鄰永和路65巷19號,道教,正式登記,03-4712053,黃新萬,,121.245056152344,24.8276405334473
1770921,鎮新宮,福德正神,,,新竹市,新竹市東區南大里4鄰西大路72巷1號,道教,補辦登記,03-5225791,江雲水,,120.971000671387,24.7974262237549
1771032,真修寺,釋迦牟尼佛,,,臺北市,臺北市文山區試院路134號,佛教,正式登記,02-22368348,周呈熹,,121.546203613281,24.9905891418457
1771033,石門洞五龍宮,玉皇大帝,,,新北市,新北市石門區尖鹿里中路37之2號,道教,補辦登記,02-26381024,范重,,121.568901062012,25.2966003417969
1771034,石門代天府,關聖帝君,,,新北市,新北市石門區山溪里大溪墘9之3號,道教,補辦登記,02-26380636,鄭錫銘,,121.553100585938,25.2747993469238
1771046,比南山普明堂,普庵祖師,,,新北市,新北市樹林區備內街113號,佛教,正式登記,02-26814351,沈泰鴻,,121.400398254395,24.9903297424316
1771050,新莊中港福德宮,福德正神,,,新北市,新北市新莊區新北大道4段2號,道教,補辦登記,02-85218810,蔣根煌,,121.450897216797,25.0606708526611
1771051,全安宮,福德正神,,,新北市,新北市新莊區全安里新莊路523號,道教,補辦登記,02-22012772,李宏勇,,121.447898864746,25.0333690643311
1771052,中正宮,福德正神,,,新北市,新北市鶯歌區二橋里中正三路291巷15弄4號旁,道教,補辦登記,02-86772645,林清松,,121.330001831055,24.9357395172119
1771142,保佑宮,池府王爺,,,新北市,新北市蘆洲區保佑里中正路192巷8號,道教,補辦登記,02-22837158,陳光銘,,121.467796325684,25.0886192321777
1771168,清海宮,三官大帝,,,新北市,新北市蘆洲區水河里民族路422巷82弄9號,道教,補辦登記,02-22855020,李次雄,,121.473899841309,25.0942192077637
1771180,護國九天宮,九天玄女,,,臺北市,臺北市南港區舊莊里南深路91巷33號,道教,補辦登記,02-27865494,林文松,,121.627601623535,25.0369892120361
1771189,妙華山慈惠堂,瑤池金母,,,桃園市,桃園市龜山區兔坑村大同路1851號,道教,補辦登記,03-2509128,陳松漠,,121.381240844727,24.9910278320313
1771193,忠仁廟,保儀尊王,,,新北市,新北市瑞芳區新峰里三爪子坑路309之2號,道教,補辦登記,02-24976247,吳金龍,,121.818298339844,25.10498046875
1771200,崇德宮,三府王爺,,,新北市,新北市新店區直潭里灣潭路12之2號,道教,補辦登記,02-29117227,李永傳,,121.53929901123,24.9468994140625
1771201,旨雲宮,開漳聖王,,,新北市,新北市樹林區東山里東和街73號,道教,補辦登記,02-86858855,陳敏男,,121.392097473145,24.9868698120117
1771202,淨律寺,阿彌陀佛,,,新北市,新北市樹林區樂山里中山路3段180號,佛教,正式登記,02-26807361,宋淑婉,,121.388198852539,24.9704704284668
1771283,北投代天府,五府千歲,,,臺北市,臺北市北投區大同里豐年路1段35之1號,道教,正式登記,02-28912767,陳永章,,121.497703552246,25.1338996887207
1771323,褒忠亭,義民,,,桃園市,桃園市蘆竹區南崁村南崁路166號,道教,正式登記,03-3228643,曾文敬,,121.294319152832,25.0476169586182
1771403,吉德宮,福德正神,,,新北市,新北市鶯歌區永吉里鶯桃路285巷26弄2號,道教,補辦登記,02-26785599,游兆權,,121.334197998047,24.9591808319092
1771410,財團法人桃園市平鎮區東勢建安宮,開漳聖王,,,桃園市,桃園市平鎮區建安里17鄰平東路1段98之1號,道教,正式登記,03-4501174,何庚生,,0.0,0.0
1771457,台灣新北玉佛寺,釋迦牟尼佛,,,新北市,新北市石門區山溪里九芎林5之1號,佛教,補辦登記,02-26383765,簡坤良,,121.559997558594,25.2677898406982
1771472,台北南港慈岩宮,吳府千歲,,,臺北市,臺北市南港區九如里研究院路3段161巷12號,道教,補辦登記,02-26517997,謝伯麟,,121.615196228027,25.0259208679199
1771473,仁安宮,三山國王,,,新北市,新北市貢寮區新港街26號53-1號,道教,補辦登記,02-24902606,郭朝慶,,121.925796508789,25.055419921875
1771480,五福宮,財神爺,,,桃園市,桃園市蘆竹區五福里5鄰五福路1號,道教,正式登記,03-3227521,陳宗賢,,121.29517364502,25.0537261962891
1771575,忠義廟,池府王爺,,,新北市,新北市蘆洲區忠義里長安街106號,道教,正式登記,02-22887979,陳丕哲,,121.461097717285,25.0813694000244
1771596,楊梅天德堂,彌勒佛,,,桃園市,桃園市楊梅區秀才里12鄰秀才路845巷85弄5號,一貫道,補辦登記,03-4755951,周榮輝,,121.13826751709,24.886697769165
1771601,日興宮,關聖帝君,,,新北市,新北市新店區安康路3段530號,道教,補辦登記,02-22152596,廖金枝,,121.482276916504,24.9494590759277
1771602,福興宮,福德正神,,,新北市,新北市樹林區光興里光榮街2之1號,道教,補辦登記,02-26882754,楊金鐘,,121.412803649902,25.0042095184326
1771603,永安宮,福德正神,,,新北市,新北市鶯歌區二橋里中正三路37號旁,道教,補辦登記,02-86777032,秦泉,,121.338996887207,24.9418601989746
1771612,財團法人台灣省桃園市楊梅奉天宮,關聖帝君,,,桃園市,桃園市楊梅區上田里1鄰中華南路2段480巷50號,佛教,正式登記,03-4786338,温國臺,,121.123611450195,24.9367771148682
1771821,竹塹社采田福地,七姓公王爺,,,新竹縣,新竹縣竹北市新國里中正西路219巷38號,道教,補辦登記,03-5551478,衛金石,,121.00439453125,24.8391895294189
1771825,白境福地宮,福德正神,,,新竹縣,新竹縣竹北市長青路一段333巷6號,道教,補辦登記,03-5563403,莊根生,,120.958190917969,24.8503322601318
1771826,竹北市隆昌宮,福德正神,,,新竹縣,新竹縣竹北市竹仁里中正東路161巷2之1號,道教,補辦登記,03-0000000,鄭仁相,,121.016021728516,24.834867477417
1771865,保安宮,廣澤尊王,,,新竹縣,新竹縣竹北市中正西路266號,道教,正式登記,03-5558369,陳火南,,120.997924804688,24.8422756195068
1772210,蓮花寺,普庵祖師,,,新竹縣,新竹縣竹北市尚義里蓮花路925號,佛教,正式登記,03-5561805,童進財,,120.961166381836,24.8765544891357
1772216,福德宮,福德正神,,,新竹縣,新竹縣竹北市東海里東興路2段588巷30號,道教,補辦登記,03-5502300,吳明增,,121.050880432129,24.8026161193848
1772508,福海宮,天上聖母,,,桃園市,桃園市中壢區福德路38號,道教,補辦登記,03-4550836,林仲秋,,121.258743286133,24.9740543365479
1772512,慈航宮,普庵祖師,,,新北市,新北市平溪區嶺腳里田子22號,道教,補辦登記,02-24952815,林傳宗,,121.747100830078,25.0283203125
1772524,大德廟,大德禪師,,,基隆市,基隆市七堵區大德路42號,道教,正式登記,02-24513172,余松次,,121.690002441406,25.081859588623
1772525,泰山巖,顯應祖師,,,基隆市,基隆市七堵區華友一里新一路94號,道教,補辦登記,02-24512559,陳志益,,121.670845031738,25.0948696136475
1772526,中股福德宮,福德正神,,,基隆市,基隆市七堵區瑪東里大同街22之1號邊,道教,補辦登記,02-24565189,謝連堂(暫代),,121.69889831543,25.1209697723389
1772542,靜心院,關聖帝君,,,新北市,新北市五股區五龍里民義路二段37號之58,道教,補辦登記,02-22924431,林季臻,,121.413101196289,25.1004390716553
1772543,五股玄天宮,玄天上帝,,,新北市,新北市五股區更寮里中興路2段9巷8號,道教,補辦登記,02-29885178,蔡書杰,,121.462600708008,25.0737400054932
